Date,User,Tweet,Hashtags,Location,Mentioned User,Key Word,Reply Count,like Count,Retwet Count,Followers Count
2022-06-27 02:22:00+00:00,BudSpotter420,"💚 Garlic Breath 26% THC 💚 @SkymintCannabis from @3FifteenMI 

Feels like I’m being wrapped in a blanket 🥰 gotta love a good indica 💚 cheers fam 🌬💨💨

#mmemberville #StonerFam #Weedmob #CannabisCommunity https://t.co/siw9bziqcf","['mmemberville', 'StonerFam', 'Weedmob', 'CannabisCommunity']",SE Michigan/NW Ohio 💚,"[User(username='SkymintCannabis', id=1024666580142235648, displayname='Skymint Cannabis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='3FifteenMI', id=960580618592628737, displayname='3Fifteen Cannabis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,13,2,3973
2022-06-26 22:22:46+00:00,LeahMccurter,"#BrittneyGriner #Mmemberville #weedsmokers #Weedmob #weedsociety #WeedLovers #cannibislife #420friendly
Free Brittney Grinder from Russia!
She was caught with a vape cart or muscle rub with THC in it. https://t.co/WnTPF7ivat","['BrittneyGriner', 'Mmemberville', 'weedsmokers', 'Weedmob', 'weedsociety', 'WeedLovers', 'cannibislife', '420friendly']","Kennett, MO",,THC,0,6,1,1219
2022-06-26 19:57:20+00:00,SiaraRouzer,"😢 Sad not to see @DrJKhokhar speak in-person at #RSA2022 this year, but what a fantastic talk! Super cool data on the dynamic memory deficits associated with adolescent alcohol+THC exposure! @RSAposts",['RSA2022'],"Bryan, TX","[User(username='DrJKhokhar', id=3152186729, displayname='Jibran Khokhar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RSAposts', id=1016461866758008832, displayname='RSoA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,2,22,3,985
2022-06-26 19:25:31+00:00,ThrillHoGaming,Bout to smoke a stupid amount of THC and go eat bourbon chicken at the mall like it's 2003.,,"Denver, CO",,THC,4,39,0,1485
2022-06-26 18:26:23+00:00,zacks_crow,"Today 4:20pm GMT

Smokey Sundays - HelperCrow - Smoke with Me [Original Dub Version] (Offi... https://t.co/orMHXAVyed via @YouTube 

Original Cut of 'Smoke With Me' 2018

#hiphop #dub #triphop #rock #lofi #thc #guitar 
#chill #art #electronicmusic #psychedelic #musicvideo","['hiphop', 'dub', 'triphop', 'rock', 'lofi', 'thc', 'guitar', 'chill', 'art', 'electronicmusic', 'psychedelic', 'musicvideo']","Taos, NM","[User(username='YouTube', id=10228272, displayname='YouTube', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,4,2,123
2022-06-26 18:24:46+00:00,m0ntymole,"me in bed last night, tik tok still open, 2 edibles and 2 thc drinks coursing through my veins, the hallway light is still on, i don’t care enough to fix the problem, life is simple https://t.co/zK4ptEy8fQ",,@princesslyc is the loml,,THC,2,11,0,860
2022-06-26 17:13:12+00:00,treysanatomy,THC drink 🌈💖 https://t.co/cdPmTMl0Y9,,"Newtown, CT",,THC,1,9,0,2213
2022-06-26 15:19:31+00:00,RobbinsGroupLLC,"Hungry for cannabis knowledge? @HigherLvtm does that 👇🏽

Cannabis for ADHD: https://t.co/VHyiH0fWat
Cannabis for PTSD: https://t.co/IwpyEfjIqv
Cannabinoids for Skin Cancer: https://t.co/VgnDPjYXub
CBD for Pain: https://t.co/QtXtIkPmnE
THC for Brain Health: https://t.co/dgMoRy4PRB https://t.co/BJCmHoeh90",,"Las Vegas, NV","[User(username='HigherLvtm', id=1294009072400785408, displayname='Higher Learning LV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,1,6,1,12855
2022-06-25 22:56:08+00:00,ChadLivengood,"Cannabis retailer Lume has a little store in the Tree House lounge area at @PineKnobMusic. They can legally only sell CDB and swag. No THC.

Lume must have a big advertising presence here. There are posters above the urinals in the men’s room targeting “cannabis-curious” dudes. https://t.co/rEf30OrLS4",,"Detroit, MI","[User(username='PineKnobMusic', id=23811700, displayname='Pine Knob Music Theatre', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,2,5,0,36616
2022-06-25 20:32:21+00:00,CR_N11,May not seem like much but one week thc free feels amazing.,,"Queens, NY",,THC,0,3,0,629
2022-06-25 05:44:35+00:00,heart_con_cafe,"Got some team shirts for #CEO2022 !! Got some for our Tekken team which consists of myself, Nonenity, and Rauschka! So be sure to cheer for us and our fellow SoFlo players that will also be joining in tommrows Tekken Tourney! #THC #theheartcontainercafe https://t.co/jbkXjiQa4Z","['CEO2022', 'THC', 'theheartcontainercafe']","Miami, FL",,THC,1,6,0,80
2022-06-24 17:00:32+00:00,TmBooney,Thc pill at 7 am feelin wiggly af,,"Avondale, AZ",,THC,0,2,0,1145
2022-06-24 03:18:03+00:00,KingRaf01,"That 9%, a 20mg thc edible and dr strange… 🥴😵‍💫🫠☠️👻",,"Rio Rancho, NM",,THC,0,2,1,1511
2022-06-24 02:53:28+00:00,StevenCovert,Give me my 100% THC weed. I want to experience the outer dimensions. https://t.co/8tu2s6veV6,,"Kansas City, MO",,THC,0,3,0,204
2022-06-24 02:35:01+00:00,_emmycasey,"Hotboxing in my bathroom.

Tomorrow is my fourth Entyvio infusion.  
And we are getting red flower.
It's the only thing that makes Richlands tolerable.

I'm feeling pretty good lately, unsure if it's the infusions, the dead colon being gone, or the THC.",,Virginia,,THC,0,6,0,354
2022-06-23 23:37:16+00:00,jhamby,"Everyone's making fun of the NY Times ""the weed is too strong these days"" article, but on further reflection, it is an interesting conundrum. Some people are going to have problems with addiction where they wouldn't have if that potent of THC hadn't been available to them.",,"Los Angeles, CA",,THC,3,4,0,5261
2022-06-23 22:50:03+00:00,FairfieldCARES,"Psychosis, Addiction, Chronic Vomiting: As Weed Becomes More Potent, Teens Are Getting Sick - @nytimes 
With THC levels close to 100% percent, today’s cannabis products are making some teenagers highly dependent and dangerously ill.
https://t.co/LKU6chnI7q

📸: Michelle Groskopf https://t.co/AFAOjG7LWR",,"Fairfield, CT","[User(username='nytimes', id=807095, displayname='The New York Times', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,3,0,329
2022-06-23 20:45:35+00:00,handsomeadult,A cop is going to say he touched 100% thc with his hands and collect disability for life. https://t.co/pZynTNdi6n,,LA/Boston,,THC,1,123,6,20050
2022-06-23 10:54:26+00:00,cryptoartbeast,"#GM #NYC #FYI for anyone that might be trying weed for the first time. If your having an unpleasant experience maybe a little too high, you can use CBD to counteract the THC and bring you down.  #NFTNYC2022 #NFTNYC #BeSafe #NFTCommunity #WeedLovers 💚 https://t.co/o4lMYeA9if","['GM', 'NYC', 'FYI', 'NFTNYC2022', 'NFTNYC', 'BeSafe', 'NFTCommunity', 'WeedLovers']",Anywhere but here,,THC,3,5,0,1313
2022-06-22 23:56:43+00:00,But_A_Cake,"Ok friends! It’s tiiiiiime! 
#Compliance 💯, Insured 💯

Looking for #distribution &amp; #retailers to help me sell this innovative product! Dissolvable hemp derived strips. Place on your tongue and enjoy your experience within minutes. 

THC version coming once licensed 🚀 https://t.co/rZU5SBaeXM","['Compliance', 'distribution', 'retailers']","Jersey City, NJ",,THC,0,7,2,467
2022-06-22 23:39:44+00:00,JKSalinas_11,People up in arms about Britney Griners detention in Russia over a thc pen but is ok with people serving life for thc in America🤦🏻‍♂️🤦🏻‍♂️,,"Clinton, OK",,THC,1,6,1,978
2022-06-21 21:19:42+00:00,BudSpotter420,I forgot that I drank a bunch of liquid loud THC syrup till it started hitting 😂 fucking ripped up #mmemberville #StonerFam #Weedmob,"['mmemberville', 'StonerFam', 'Weedmob']",SE Michigan/NW Ohio 💚,,THC,1,14,3,3973
2022-06-21 21:17:43+00:00,BudSpotter420,Ripple THC powder is too good for events 😎 #mmemberville #StonerFam #Weedmob #cannabisculture #WeedLovers #michiganstoners #ohiostoners #weddingday #edibles #beverages https://t.co/NOIxlL54jW,"['mmemberville', 'StonerFam', 'Weedmob', 'cannabisculture', 'WeedLovers', 'michiganstoners', 'ohiostoners', 'weddingday', 'edibles', 'beverages']",SE Michigan/NW Ohio 💚,,THC,1,13,2,3973
2022-06-21 20:13:45+00:00,RobbinsGroupLLC,"The researchers found that cannabinoids like #CBD and THC ""improved overall #PTSD symptoms, including #sleep quality and quantity and treatment-resistant nightmares.""

#LearnAndTeachOthers™  https://t.co/zKw6J6E3kj","['CBD', 'PTSD', 'sleep', 'LearnAndTeachOthers']","Las Vegas, NV",,THC,0,4,1,12855
2022-06-21 02:40:50+00:00,dvnkyle,MySpace status: currently drinking thc infused cranberry juice,,NoVA,,THC,0,3,0,357
2022-06-21 01:37:19+00:00,soggycheesefry,"Guess I’m going to try to quit both drinking &amp; smoking thc, exceptions being when my sis makes new drinks for their tiktok. I need to see if quitting both at the same time helps with my mental health or not. If not idk what 🤷🏼‍♀️ just know that I already want to crawl outta my skin",,she/they • lgbt • St. Pete FL,,THC,6,14,0,627
2022-06-20 20:31:44+00:00,caryn_maroni,OK finished my hour beach walk so time for homemade raspberry #THC gummies 🤯😎😝 https://t.co/e4uxs8lgtt,['THC'],"San Diego, CA",,THC,1,15,1,858
2022-06-20 18:52:57+00:00,G00BYDOOBY,"Kinda glad I don't have a medical card anymore and I just smoke weed instead of giving a fuck about what's on a label lmao. ""WhAt PeRcEnT ThC iS ThIs?"" ass lmao bro just smoke it 😂",,"Ybor City, FL",,THC,0,10,1,2275
2022-06-20 14:19:14+00:00,ThrillHoGaming,THC really doing the lords work on this Monday.,,"Denver, CO",,THC,2,18,0,1485
2022-06-19 04:13:24+00:00,EnnexTheFox,"I’ve been out of the country for the last two weeks and haven’t been able to take my nightly THC edibles that whole time. 

Now that I’m home again, I just took my first dose. I’m gonna sleep great tonight.",,"The Fox Valley, Aurora, IL",,THC,1,7,0,2032
2022-06-18 20:40:15+00:00,caseylovinbiebz,💖What is everyone up to? Sorry Im MIA. I’ve been in the 🏥 for six days. I’m just watching #billymadison right now &amp; doing a word search! Adam Sandler movies are top tier for when you’re sick. P.s. haven’t had any thc all week #dying 🫠  #ESTfam #EST #belieber #army #stonerbabe https://t.co/iHBNLRFVDp,"['billymadison', 'dying', 'ESTfam', 'EST', 'belieber', 'army', 'stonerbabe']",paradise,,THC,2,6,1,4042
2022-06-17 23:03:47+00:00,BrodTHEchode69,"Diners, Drive Ins, and Dives but @GuyFieri goes to different dispensaries and restaurants that cook with THC to get stoned as hell. Call it Bowls, Blunts, and Bongs. Triple B.",,Illinois,"[User(username='GuyFieri', id=27083523, displayname='Mayor Guy Fieri', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,1,8,0,2474
2022-06-17 15:23:02+00:00,chris_honeybee,I share this opinion - but we just got into Colorados first consumption lounge w/ on-site dispensing so you can catch me there smoking joints and sipping THC beer https://t.co/fldT4cFFzE,,"Denver, CO",,THC,1,12,0,4846
2022-06-17 04:32:51+00:00,jazlynisbasic,Exit bag &amp; $18 8th at 34% THC 💀🖤 preroll we’re $3 each at 23% 💀👉🏻👈🏻 Vegas come onn 💀💀 https://t.co/Ay6GnYauSF,,Smoking in sin city,,THC,1,7,1,240
2022-06-17 03:47:59+00:00,Rositachiquitaa,"When picking out weed, thc dam near the last thing I look at if I even do look at it",,"Sacramento, CA",,THC,0,2,1,83
2022-06-16 21:58:56+00:00,canna__momma,"Got staples &amp; stiches out today, &amp; a full cast. I can't even think about how long it will take me to walk again, so I focus on today &amp; what I can accomplish. No opiods so far, just THC for pain. Once again, weed saved my life 💚
#Mmemberville 
Life Goes On
#mentalhealth
#blessed https://t.co/oOa5pSZ7rk","['Mmemberville', 'mentalhealth', 'blessed']","Florida, USA",,THC,10,34,2,7095
2022-06-16 19:07:38+00:00,Wignorant,"If you need me, I’m going to be trying to time travel back to Tournament of Survival weekend using Tito’s, and high amounts of THC. https://t.co/ZoeSzFfR01",,"Baltimore, MD",,THC,0,3,0,380
2022-06-16 18:39:47+00:00,ServiverMan,"Trying out a time of relive sobriety. No tobacco for over 48 hours, no drinking since Friday, first thc of the day right now. Pushing back. 
I'm pretty sure I had a 2 week panic attack when I found out I still can't liquidate #veve gems. Starting to get my shit straight #meditate","['veve', 'meditate']",,,THC,1,6,0,2582
2022-06-15 20:11:27+00:00,JohniFlash,Only way I'm sleeping on a plane is if my body has more than 500mg of THC in it. I can't relax in planes man. https://t.co/UtbVwMwPC3,,"West Indies | Orlando, Fl",,THC,0,4,0,1533
2022-06-15 16:35:25+00:00,DunGaudBeats,THC levels dangerously low.,,"Houston, TX",,THC,0,2,0,1407
2022-06-15 10:38:13+00:00,Crystal8020,"For those wondering why I smoke so much weed....sadly I have a condition where my body doesn't produce its own thc. Therefore, I have to smoke a lot of bowls.💨💨",,🇺🇲,,THC,0,2,0,14
2022-06-15 09:50:00+00:00,wisemannerisms,"a mother brought her unresponsive 2 year old daughter in tonight…who ingested THC from her irresponsible pos father. fortunately, she’s ok…reported that fucker to CPS. absolutely unacceptable!",,The San Juan Mountains ,,THC,0,3,0,380
2022-06-15 09:15:54+00:00,legggomegggo,"as an ex budtender 3 things: 1) purple weed isn’t special it’s just been grown at a specific temperature; 2) highest THC doesnt always mean strongest high; and, 3) “top shelf” is only “top shelf” because they pay to be",,ben and jerrys (vt) ,,THC,1,1,0,1431
2022-10-14 23:56:08+00:00,rotty107,Whenever I go to the CBD I feel like a peasant from a French village seeing New York City for the first time,,"New Orleans, LA",,CBD,0,5,0,644
